船,耕耘船
船,賈船
船,罛船
船,鶻船
船,戈船
船,括船
船,汲水船
船,拿捕船
船,櫓船
船,鹵獲船
船,代船約款
船,大型船
船,豆禿也只船
船,亇尙船
船,網船
船,模型船
船,舶船
船,駁船
船,搬船
船,防牌船
船,翻船
船,帆船
船,鰒作船
船,鰒作干船
船,艀船
船,敷設船
船,伺候船
船,梭船
船,沙唬船
船,杉船
船,三檣船
船,船鑑札
船,船渠
船,船齡
船,船艫
船,船舶
船,船匠
船,船檣
船,船艙
船,船廠
船,船娼
船,船槍
船,船隻
船,梢舷
船,船艦
船,船舷
船,船暈
船,小型船
船,碎氷船
船,巡邏船
船,巡綽船
船,旣越其津
船,試錐船
船,柴灰船
船,漁撈船
船,曳船
船,倭船
船,幺船
船,傭船
船,藕船
船,醫療船
船,芿朴船
船,仍朴船
船,偵察船
船,漕船
船,槽船
船,釣船
船,漕轉船
船,浚渫船
船,津船
船,遮浪甲板船
船,遮陽甲板船
船,遮陽船
船,站船
船,採鰒船
船,哨馬船
船,哨麻船
船,哨亇船
船,哨船
船,夬船
船,搭船
船,桶船
船,敝船
船,鮑作船
船,鮑作干船
船,艦船
船,挾船
船,揮罹船
旋,凱旋
旋,螺旋
旋,斡旋
善,旌善
單,開艙單
線,線型
線,效用函數
線,破綻
線,擺線
線,抛物線
舌,捲舌音
舌,舌苔
舌,雀舌
雪,雪糕
雪,雪冤
設,敷設
說,說苑
說,星湖僿說
說,櫟翁稗說
說,芝峯
姓,姓銜
性,半透過性膜
性,腐生性葡萄狀球菌
性,性戱弄
性,融通性
性,匿名性
性,靭性
性,脂性
性,惰性
性,化膿性
省,大蔵省
星,矮星
星,褐色倭星
星,亢星
星,彗星
盛,旺盛
聖,聖櫃
聖,聖晚餐
誠,款誠
聲,呱呱之聲
聲,擬聲
聲,嘆聲
聲,喊聲
世,厭世
世,浮世絵
洗,盥洗
洗,洗罍
洗,洗鋤宴
洗,先網巾
洗,洗硯禮
洗,洗劑
洗,洗滌
洗,汝窯洗
細,纖細
細,細麵
細,細粘土
細,仔細
勢,驛勢圈
勢,藉勢
勢,趨勢
少,些少
少,少尉
召,召喚
所,殯所
所,哨所
所,休憩所
消,抹消
消,消耗
笑,嘲笑
素,硅素
素,珪素
素,複素函數
素,弗素
素,硼素
素,砒素
素,酸素
素,素描
素,素麵
素,函數
素,素胎
素,沃素
素,尿素
素,窒素
素,酵素
掃,掃蕩
訴,控訴
訴,讒訴
蔬,嘉蔬
蔬,餠蔬
蔬,蔬筍氣
蔬,熊蔬
蔬,采蔬
蔬,肴蔬
燒,叉燒
騷,騷擾
束,束縛
束,束伍軍
束,磁束
俗,蠻俗
俗,巫俗
俗,俗寰
俗,啞俗
俗,俚俗
俗,頹俗
速,强速球
速,迅速
粟,粳粟
粟,糯粟
粟,狼尾粟
粟,廩粟
粟,團栲栳粟
粟,死粟粥
粟,黍粟
粟,粟粒
粟,縱呑何補
粟,粟不滿升
粟,嗜餠必尺
粟,罌粟
粟,有粟不食無益於饑
粟,脫粟餐
粟,疹粟
屬,眷屬
孫,昆孫
孫,嫡孫
損,蠧損
損,摩損
損,耗損
損,損耗
損,損菴
損,損窩
損,損齋
損,瘦損
損,渦流損
損,渦電流損
損,抓損
損,蟹損
損,朽損
損,虧損
損,痕損
損,欠損
松,松柏
松,松脂
松,松津
松,松餠
送,搬送
送,餞送
訟,擊錚訟冤
訟,郭士源堰訟
訟,夢決楚漢訟
訟,訟卦
訟,訟卞歸一
訟,訟隻
頌,偈頌
頌,頌禱
誦,諷誦
刷,刷逋
鎖,枷鎖
鎖,鎖鑰
鎖,化膿性
手,虍勹
首,絞首形
首,匕首
首,首魁
首,斬首
首,梟首
殊,文殊菩薩
修,修繕
壽,傘壽
數,枚數
數,數尿症
數,數爻
數,数独
數,數罟
數,函數
樹,樹脂
輸,贏輸
隨,跟隨奴
隨,隨陪
宿,耆宿
宿,怏宿
淑,淑媛
熟,熟膾
熟,烹頭耳熟
巡,巡邏
巡,巡洋戰艦
巡,巡洋艦
巡,巡廻
純,純粹
順,順坦
術,魔術
術,妖術
術,呪術
術,鍼術
術,解錠術
崇,欽崇
濕,濕疹
襲,掩襲
襲,殮襲
昇,昇遐
僧,僧侶
示,揭示
示,示唆
矢,嚆矢
施,施鍵裝置
時,霎時
時,時時曇
時,時防牌
視,瞰視
視,恝視
視,蔑視
視,視膳
視,鷹視
視,妬視
詩,詩讖
詩,定型詩
式,藁婚式
式,戴冠式
式,頭括式
式,竣工式
式,誤謬
食,食怯
食,食餌
食,食醋酸
食,食醯
食,蠶食
息,蕃息
息,棲息
息,窒息
息,喘息
息,嘆息
臣,奸臣
臣,諫臣
臣,臣僕
臣,寵臣
身,焚身
身,屍身
身,身柄
身,挺身隊
身,渾身
辛,辛辣
信,信憑
信,信倚
信,信託
神,魔神
神,聖德大王神鐘
神,神秘
晨,晨暉
新,新字体
新,新型
新,斬新
失,失踪
失,失墜
室,扮裝室
室,秘書室
室,休憩室
實,實函數
甚,酷甚
深,深奧
審,陪審員
十,四十初襪
十,十誡命
十,十匙一飯
雙,雙璧
雙,雙翅目
雙,雙節棍
氏,舅氏
氏,剞劂氏
氏,嬪氏
氏,嫂氏
氏,姊氏
牙,狼牙
牙,狼矣牙
牙,爪牙
兒,畸形兒
兒,虐待
兒,兒孩
兒,嬰兒
兒,託兒所
兒,胎兒
兒,悖倫兒
亞,亞酸化
亞,窒素
亞,亞銓
亞,亞窒酸
亞,亞黃酸
芽,萌芽
芽,胚芽
芽,腋芽
芽,肉芽腫
雅,雅澹
雅,雅馴
雅,雅楽
雅,爾雅
餓,饑餓
惡,奸惡
惡,羞惡之心
惡,惡魔
惡,粗惡
惡,悍惡
惡,兇惡
安,刈安
安,安堵
岸,灣岸
案,勘案
案,折衷案
眼,眼窩
眼,眼睛
眼,瞥眼間
眼,炯眼
暗,暗褐色
暗,暗渠
暗,暗款
暗,暗窟
暗,暗澹
暗,暗輻射線
暗,暗鬱
暗,暗赭色
暗,暗箭
暗,暗礁
暗,暗函
巖,鎔巖
巖,斑糲巖
巖,閃綠巖
巖,花崗巖
巖,堆積巖
巖,礫巖
押,押牢
押,押釘
壓,壓釘
壓,壓挫
仰,俯仰
仰,仰釜日晷
仰,仰韶文化
仰,仰瞻
仰,瞻仰
愛,加虐愛
愛,愛嬌
愛,愛玩動物
愛,寵愛
液,膿液
液,濃液
液,木醋液
液,酸敗液
液,滲出液
液,髓液
液,液晶
液,溶液
液,融液
液,漿液
液,粘液
液,汁液
液,津液
液,唾液
液,滑液
夜,夜尿
夜,夜蝕
夜,夜叉
耶,伽耶
野,曠野
野,野苑
野,野圈
野,野蠻
野,野鄙
約,括約
約,約款
約,締約
弱,懦弱
弱,脆弱
藥,膏藥
藥,痲痺藥
藥,痲藥
藥,發疱藥
藥,藥劑
藥,藥鍼
藥,釉藥
藥,芍藥
藥,避姙藥
躍,踊躍
躍,躍騵
躍,龍躍在淵勢
躍,雀躍
羊,羊膜
羊,犧牲羊
洋,韓菓
陽,陽傘
揚,揭揚
揚,捲揚機
楊,黃楊方牌
楊,黃楊牌
養,養殖
養,養蠶
養,滋養
養,涵養
樣,高驪樣
樣,恠樣伊
樣,網樣組織
樣,薄樣牋
樣,柏樣榴
樣,另樣
樣,依樣畫葫蘆
樣,篆樣
樣,虎樣伊
魚,鯨魚
魚,鯨鯢鬪海
魚,魚鰕遄死
魚,官魚箭
魚,鱖魚
魚,棘鰭魚目
魚,鰭崇魚目
魚,鰻鱺魚
魚,魴魚
魚,甁魚
魚,鰐魚
魚,鮟鱇魚
魚,魚鱖
魚,魚爛河決
魚,魚網船
魚,魚目瘡
魚,魚煎
魚,魚廛
魚,魚粥
魚,魚脯
魚,魚缸
魚,魚膾
魚,鰱魚
魚,異顎魚目
魚,鯉魚
魚,箭魚
魚,鰈魚
魚,釣絲魚
魚,鰍魚
魚,呑魚目
御,御駕
漁,鉅漁
漁,桐漁
漁,枋頭漁
漁,鋤漁
漁,狩漁
漁,漁磯
漁,漁撈
漁,漁網
漁,漁氓
漁,漁叟
漁,漁隧
漁,漁箭
漁,漁筌
漁,漁艇
漁,漁樵
漁,漁礁
漁,漁閒期
漁,漁篊
漁,猿嘯風中斷
漁,佃漁
漁,樵漁
抑,抑鬱
億,億劫
憶,緬憶
憶,憶吹簫
憶,愊憶
言,諫言
言,箴言
言,讒言
言,讖言
嚴,嚴誅
嚴,峻嚴
業,融業
汝,汝窯
與,與圈
餘,剩餘
役,坊役
役,屁役
役,赤兔赤鼠之役
役,蝙蝠之役
疫,口蹄疫
疫,瘟疫
逆,嘔逆
逆,逆鱗
逆,逆函數
逆,悖逆
逆,吃逆
域,圈域
驛,驛站
延,延髓
宴,觴曲水宴
宴,披露宴
宴,饗宴
軟,软件
軟,微软
然,杳然
然,靡然
然,儼然
然,毅然
鉛,酸化鉛
鉛,鉛槧
鉛,鉛醋
鉛,鉛錘
鉛,錘鉛
煙,凌煙閣勳臣
煙,煤煙
煙,燧煙
煙,煙槍
煙,煙筒
煙,煙筩
煙,煙霞
煙,硝煙
煙,燻煙
煙,薰煙
演,演繹
燕,燕巢
燃,燃藜室記述
悅,愉悅
熱,熱網
熱,熱罵
熱,輻射熱
熱,灼熱
熱,熾熱
閱,閥閱
鹽,搉鹽
鹽,薑鹽
鹽,羌鹽
鹽,硅酸鹽
鹽,半鹽菘包
鹽,燔鹽
鹽,捧鹽
鹽,剖鹽石魚
鹽,砒酸鹽
鹽,瀉利鹽
鹽,酸性鹽
鹽,亞燐酸鹽
鹽,亞鉛酸鹽
鹽,鹽薑水
鹽,鹽麴
鹽,鹽膽水
鹽,鹽網
鹽,鹽釜
鹽,鹽盆
鹽,鹽酸
鹽,鹽石魚膠
鹽,豈畏豉醎
鹽,鹽冶
鹽,鹽醬
鹽,鹽猪肉
鹽,鹽廛
鹽,鹽漬
鹽,鹽硝
鹽,鹽脯
鹽,倭鹽
鹽,鎔融鹽
鹽,熔融鹽
鹽,戎鹽
鹽,燐酸鹽
鹽,燐鹽球
鹽,煮鹽
鹽,醬鹽庫
鹽,在灶之鹽
鹽,擩之乃醎
鹽,竈隴有鹽
鹽,不絮不鹹
鹽,竈上鹽
鹽,執入後鹹
鹽,漬鹽
鹽,窒酸鹽
鹽,靑酸鹽
鹽,硝酸鹽
鹽,椒鹽餠
鹽,炭酸鹽
鹽,浦人喫鹽
鹽,黃酸鹽
葉,葉酸
葉,胎葉
葉,胎鐷
葉,闊葉樹
永,永劫
泳,游泳
映,映画
影,影幀
影,撮影
影,艦影
影,幻影
營,營繕
藝,藝妓
譽,假譽馳聲
譽,沽譽
譽,媚譽
譽,誹譽
譽,衙中譽倅
譽,徼譽
譽,奬譽
五,五十音図
午,午餐
午,吳楚七國
烏,烏鵲橋
烏,烏桓
嗚,噫嗚
傲,倨傲
傲,蹇傲
傲,夸傲
傲,驕傲
傲,凌傲
傲,奢傲
傲,偃傲
傲,傲愎
傲,嚚傲
傲,侈傲
誤,誤謬
玉,瓊玉膏
玉,玉璽
玉,玉碎
玉,玉兎
玉,玻璃玉
屋,茅屋
獄,煉獄
溫,溫麵
擁,擁膝
完,完璧
完,完聚
緩,緩下劑
緩,弛緩
曰,曰牌
王,藩王
王,王駕
王,王鴡
外,疎外
外,外廓
外,外槨
外,外棺
外,外腑
外,外套
外,破綻
外,外様大名
畏,畏怖
要,要旨
腰,禿臺腰
腰,亇腰
腰,明器腰轝
腰,毋以用急
腰,線縛鍼腰
腰,服玩腰轝
腰,揷腰語
腰,纖腰
腰,神帛腰轝
腰,腰鉤
腰,腰髓
腰,腰纓
腰,腰鞓
腰,腰絰
腰,腰斬刑
腰,腰褶
腰,腰椎
腰,腰牌
腰,長腰鎗
腰,蹲腰
腰,冊寶腰轝
腰,軸腰
腰,豹腰靑
腰,魂帛腰轝
搖,搖籃
曜,芒曜
曜,曜魄
浴,沐浴
浴,浴槽
用,雇用
用,佩用
勇,强勇
勇,蠻勇
容,容喙
容,羞容
容,瘦容
于,與隋將于仲文詩
友,槿友會
友,友誼
牛,牛丼
牛,犢牛
牛,貰牛
牛,蝸牛
牛,牛痘
牛,牛膝
牛,牛漿
右,右僕射
右,右阜傍
羽,羽扇
羽,雀羽
雨,雨雹
雨,雨傘
雨,驟雨
偶,偶蹄目
偶,偶函數
偶,偶蹄類
愚,愚昧
遇,眷遇
遇,詭遇
遇,彦遇
遇,遇遯
遇,遭遇
遇,寵遇
遇,虐遇
遇,酷遇
憂,憂鬱
優,俳優
運,運搬
韻,賡韻
韻,瓊韻
韻,頸韻
韻,奎韻
韻,勒韻
韻,旁韻
韻,猜韻
韻,韻韶
韻,韻軸
韻,疊韻
韻,仄韻
韻,夬韻
雄,梟雄
雄,雌雄
雄,桓雄
元,元兇
元,中国
怨,憾怨
怨,笑面難唾
怨,仇怨
怨,閨怨
怨,謗怨
怨,忿怨
怨,夙怨
怨,睚眥之怨
怨,怨曠
怨,怨溝
怨,怨咎
怨,怨仇
怨,怨懟
怨,怨誹
怨,怨讎
怨,怨嗟
怨,怨春糚
怨,怨慝
怨,任怨辦事
原,原宥
原,原型
原,藤原效果
院,諫院
院,会計検査院
院,中樞院
院,翰林院
源,誤謬
圓,圓滑
圓,楕圓
圓,圓胄
遠,疎遠
月,皐月
月,月餠
月,月貰
月,月蝕
月,幻月
越,吳越同舟
越,逾越節
委,委囑
委,委託
胃,脾胃
胃,胃潰瘍
胃,胃癌
偉,偉軀
偉,偉碩
偉,偉彦
偉,偉兀
偉,偉勳
偉,曺偉
圍,雰圍氣
慰,慰藉料
幼,幼亮
幼,幼沖
幼,幼穉
酉,癸酉靖難
油,鯨油
油,辣油
油,油菓
油,油蜜菓
油,油槽船
油,油脂
油,油艙
油,潤滑油
乳,煉乳
乳,乳菓
乳,乳酪
乳,乳酸
乳,乳劑
乳,乳漿
乳,乳脂
乳,乳嘴
乳,搾乳
乳,哺乳
裕,饋友乏物
裕,彦裕
裕,溫裕齋
裕,裕甫
裕,閒裕
遊,宸遊
遊,遊撃
遊,遊戱
維,纖維
誘,誘拐
遺,遺憾
遺,遺勳
肉,類肉腫症
肉,肉荳蔲
肉,肉汁
肉,肉脯
肉,肉膾
育,飼育
潤,潤滑
銀,銀軸
銀,銀杏
隱,稼隱
隱,嘉隱
隱,黔隱扣
隱,皐隱
隱,耆隱
隱,慵隱
隱,隱奸
隱,隱坑
隱,隱匿
隱,隱遁
隱,隱遯
隱,隱喩
隱,隱疵
隱,惻隱
吟,呻吟
音,轟音
音,拼音
音,訃音
音,舌顫音
音,喉頭音
音,喉音
淫,淫蕩
陰,梧陰
陰,陰莖
陰,陰阜
陰,陰函數
泣,泣禱
泣,泣涕
泣,涕泣
泣,慟泣
凝,凝聚
應,應酬
應,鷹視
應,饗應
矣,矣廛
依,憑依
依,依託
義,義捐
義,義淵
義,義肢
疑,猜疑
疑,疑訝
儀,渾天儀
醫,醫療
二,二酸化炭素
耳,藿耳
耳,耳鼻咽喉科
耳,耳掩
夷,夷狄
夷,尊皇攘夷
移,移徙
移,移秧
仁,杏仁
因,函數
認,認准
一,一喝
一,一括
一,一抹
一,一蹴
一,一鍼
任,修任校尉
賃,雇賃
入,購入
入,闌入
入,搬入
入,揷入
入,入札
入,竄入
子,菓子
子,枸杞子
子,帽子
子,箱子
子,扇子
子,親子丼
子,柚子
子,椅子
子,胰子
子,粒子
子,簇子
子,酒煎子
子,垓子
子,知儭力
自,自炊
字,篆字
者,諜者
恣,恣肆
恣,僭恣
恣,擅恣
紫,紫水晶
昨,昨晩
昨,昨宵
酌,酬酌
酌,斟酌
殘,孱妄
殘,殘虐
殘,殘酷
潛,潛竄
雜,粗雜
丈,丈壻
丈,函丈
壯,強壯劑
壯,滋養
壯,宏壯
長,長靴
章,奎章閣
章,腕章
章,勳章
章,徽章
將,征夷大将軍
將,將棋
粧,粧撰
粧,粧帖
掌,股掌
掌,熊掌
掌,掌匣
掌,掌櫃
掌,掌握
掌,靑邱指掌
葬,堆肥葬
障,魔障
障,倚障
障,障塞尉
障,障繕府
障,障礙
障,遮障
獎,勸奬
獎,奬勵
獎,奬學
墻,佛跳牆
墻,花紋牆
臟,脾臟
臟,腎臟
臟,膵臟
才,才媛
在,駐在
再,再痕
災,罹災民
財,財閥
栽,盆栽
裁,裁縫
載,揭載
載,搭載
貯,貯窠
貯,貯柴
著,夙著
赤,赤痰
赤,赤蛾
赤,赤軸
赤,赤幟
寂,蕭寂
寂,鬱寂
寂,寂廖
寂,寂寞
寂,寂寥
跡,蹤跡
跡,痕跡
賊,奸賊
賊,驕賊
賊,寇賊
賊,對賊出劒勢
賊,東蕃賊
賊,蠹賊
賊,蟊賊
賊,餠賊看證
賊,匪賊
賊,蔘賊
賊,鼠賊
賊,膝甲賊
賊,蛾賊
賊,掩賊
賊,倭賊
賊,妖賊
賊,戕賊
賊,賊魁
賊,賊狗上糠石
賊,賊窟
賊,賊堡
賊,賊匪
賊,賊巢
賊,賊藪
賊,賊倭
賊,賊贓
賊,翦賊
賊,勦賊
賊,鍼子偸賊大牛
賊,剽賊
賊,捍賊
賊,猾賊
賊,兇賊
滴,瀝滴
滴,硯滴
滴,滴瀝
滴,滴甁
滴,滴油箭
滴,滴劑
摘,抉摘
摘,摘奸
摘,摘蕾
摘,摘鰒
摘,籌摘
適,包括
敵,敵愾
敵,敵艇
積,函數
積,沖積土
積,堆積
績,紡績
全,穩全
全,全鰒
典,典鋪
典,典型
前,衙前
前,前立腺
前,前秦
前,前哨
傳,訛傳
傳,傳喝
傳,傳貰
戰,消耗戰
戰,前哨戰
錢,雇錢
錢,貢膳錢
錢,闕錢
錢,鑞錢
錢,當坪錢
錢,賭錢
錢,麪錢
錢,耗錢
錢,緡錢
錢,別餉錢
錢,補蔘錢
錢,補餉錢
錢,俸錢
錢,捧錢
錢,賻儀錢
錢,贍學錢
錢,貰錢
錢,贖錢
錢,宋錢
錢,收斂錢
錢,殖錢
錢,腎囊錢
錢,連錢驄
錢,斂錢
錢,五銖錢
錢,楡錢
錢,楡莢錢
錢,蟻鼻錢
錢,驎連錢
錢,贓錢
錢,齋錢
錢,楮錢
錢,儲置錢
錢,錢驕
錢,錢葵
錢,錢囊
錢,錢塘江
錢,錢大昕
錢,錢杜
錢,錢坊
錢,錢癖
錢,錢筮法
錢,錢氏白朮散
錢,錢秧
錢,錢鏐
錢,錢匠
錢,錢銚
錢,錢牌
錢,漕倉錢
錢,紬錢
錢,茁錢
錢,餐錢
錢,擲錢
錢,勅需錢
錢,帑錢
錢,駄錢
錢,牌錢
錢,乏錢
錢,嗜尺餠
錢,戶徭錢
錢,咊錢
轉,轉嫁
轉,轉傳貰
切,凄切
折,九折坂
折,夭折
折,折衷
折,挫折
絶,杜絶
絶,悽絶
節,嘉俳節
節,節肢動物
節,鞦韆節
竊,剽竊
占,占卦
店,店鋪
店,製菓店
漸,防微杜漸
漸,漸墜
點,强點
點,對蹠點
點,斑點
點,分岐點
點,沸騰點
點,鞍裝點
點,點描法
點,點竄
點,點綴
點,焦點
接,鎔接
接,皮膚炎
蝶,蝴蝶
丁,雇丁
丁,轎丁
丁,禿丁
丁,梧丁
丁,沃丁
丁,丁匠
正,正鵠
正,正軸體
定,定款
征,征夷大将軍
訂,訂訛
政,勤政勳章
政,政丞
政,悖政
庭,毬庭
情,抒情
情,煽情
情,情誼
停,停捧
淨,浄瑠璃
程,稽程
程,程曠
程,程頤
程,程顥
精,搗精
精,妖精
精,精髓
靜,靜粛
弟,舅弟
弟,弟嫂
制,制水弁
除,控除
除,駆除
提,菩提
製,製菓製
製,制詔
製,燻製
諸,昆諸
諸,棄諸垢
諸,諸葛巾
諸,諸葛菜
諸,諸狗趁後
諸,必顧瘋狗
諸,諸蕃志
諸,諸庇
諸,諸彦
諸,諸曹
題,背囊
題,謎題
弔,弔鐘
兆,兆朕
早,早晩間
祖,舅祖
祖,祖妣
條,蕭條
條,條痕
條,鐵條網
組,組踊
鳥,鳥瞰圖
鳥,駝鳥
造,鍛造
造,塑造
造,釀造
造,造菓
造,造詣
造,造型
造,本醸造
朝,朝餐
調,效用函數
調,調劑
調,戱弄調
潮,潮汐
操,操觚
操,操飭
操,亢燥
燥,燥痰
燥,焦燥
燥,亢燥
足,無足蠑蚖
足,無足蠑螈
足,纏足
足,駿足
足,洽足
族,眷族
族,野蠻族
族,族閥主義
族,族誅
尊,尊罍
尊,犧尊
拙,蹇拙
拙,乖拙
拙,九拙菴
拙,窘拙
拙,懶拙齋
拙,疎拙
拙,羞拙
拙,壅拙
拙,迂拙齋
拙,孱拙
拙,拙偈
拙,拙藁
拙,拙稾
拙,拙衲
拙,拙訥
拙,拙盜易擒體
拙,拙陋
拙,拙甫
拙,拙修齋
拙,拙庵
拙,拙鷰
拙,捽辱
拙,拙匠
拙,拙齋
拙,拙灘
拙,拙荊
拙,穉拙
拙,緻拙
拙,亢拙
終,終熄
從,姨從
從,從嫂
從,騶從
種,芒種
縱,擒而縱
縱,擒縱
縱,縱擒
縱,縱而擒
縱,縱軸
鍾,石之津氣
鍾,鍾聚成乳
鍾,滴溜成石
鍾,鍾聚
鍾,鐘乳石
左,左僕射
左,左阜傍
左,左丞
左,左承旨
佐,輔佐
座,預金計座
座,碩座
罪,騷擾罪
罪,贖罪
罪,冤罪
罪,罪悚
主,雇用主
主,藩主
主,主軸
朱,朱抹
朱,朱砂
朱,朱錫
朱,朱雀
朱,朱杖
朱,朱熹
走,走竄
走,滑走
注,恐怖症
周,周皮匠
柱,幢竿支柱
柱,刹柱
洲,濠洲
珠,瑤珠
珠,珠簾
珠,珠匠
株,雌雄同株
酒,高粱酒
酒,釀造酒
酒,二鍋頭酒
酒,蒸溜酒
酒,葡萄酒
酒,按酒
酒,酒煎子
酒,酒酊
晝,晝宵
鑄,鑄匠
鑄,鑄型
鑄,穿孔
竹,竹瀝
竹,竹筍
竹,竹茹
竹,竹槍
竹,夾竹桃
中,中尉
中,中樞
重,鄭重
重,線型化
重,重疊
症,厭症
症,合倂症
蒸,土甁蒸
蒸,蒸笼
蒸,蒸溜
增,增劫
增,增殖
贈,贈呈
證,證憑
止,沮止
止,止瀉劑
止,遮止
支,幢竿支柱
支,支撑
地,干潟地
地,垈地
地,敷地
地,盆地
地,奧地
地,駐屯地
地,地殼
地,荒蕪地
地,隕地
池,濃度差
池,池塘
知,僉知
枝,三枝钁
枝,三枝槍
枝,三枝鈀
枝,兩枝槍
枝,枝梢
持,矜持
指,斑指
紙,銀箔紙
紙,紙匣
紙,紙榜
智,膽智
智,叡智
直,强直
直,勁直
直,骾直
直,直升機
直,直喩法
直,直轄
職,瀆職
辰,日月盈昃
珍,珍嘉
陣,魔方陣
陣,陣歿
眞,眞贋
眞,眞猿類
陳,鋪陳
進,進壘
進,進陟
進,趨進
鎭,藩鎭
鎭,鎭撫
鎭,鎭咳祛痰劑
姪,甥姪
姪,姨姪
疾,癎疾
疾,疳疾
疾,痼疾
質,脂質
執,執賭
執,執拗
集,蒐集
集,集娼村
集,聚集
徵,徴收
懲,損害賠償
懲,膺懲
車,撒水車
車,貰車
車,靈柩車
車,駐車
車,車輛
車,車軸
茶,木瓜
茶,生薑
茶,蓴菜
茶,柚子
茶,人蔘
借,借款
捉,擒捉
着,撞着
察,診察
慘,慘歉
慘,慘憺
慘,慘澹
慘,慘慄
慘,慘鋒
慘,慘愕
慘,慘迹
慘,慘慽
慘,慘慼
慘,慘虐
慘,慘酷
慘,悽慘
慘,悖慘
倉,倉凜
窓,璃窓
唱,酬唱
唱,臚唱
唱,咏唱
唱,唱榜
唱,唱牓
唱,唱酬
唱,唱一謠達永宵
蒼,鬱蒼
採,採掘
債,倭債
債,邸債
債,債勒
冊,冊欌
責,譴責
責,誅責
責,詰責
策,復讐策
策,鞭策
處,措處
斥,竄斥
刺,盜壘刺
刺,刺戟
刺,刺繡
刺,諷刺
拓,東洋拓殖株式會社
千,禱千手大悲歌
千,千仞
川,川崎病
天,曇天
天,摩天樓
天,毘沙門天
天,天誅
天,天津飯
天,天竺
天,天軸
天,天秤
天,撐天
天,天丼
天,天滓
天,天麩羅
泉,間歇泉
鐵,鐵棒
鐵,鐵匠
鐵,鐵條網
鐵,鐵札
鐵,鐵柵
鐵,鐵槌
鐵,銑鐵
鐵,鬚鐵
鐵,佩鐵
尖,二尖瓣
添,添竄
靑,紺靑色
靑,瀝靑
靑,靑邱
靑,靑瓷
靑,靑磁
靑,靑軸
靑,靑葡萄
淸,瀝淸
淸,淸亮
淸,淸凉
請,請牒
請,請囑
請,請託
滯,澁滯
滯,淹滯
滯,挾滯
體,軀體
體,胴體
體,水晶體
體,屍體
體,掩體
體,璃體
體,體适
體,體軀
體,體型
體,被囊體
肖,酷肖
招,邀招
招,旌招
招,招壻
招,招邀
招,招人鐘
招,招擢
草,莎草
草,飼草
超,燕超齋
超,超入倭船
超,超強酸
超,超砥粒
超,超大型
超,超邁
超,超小型
超,超穎
超,超雌
超,超擢
超,夐超
觸,觸腕
村,僻村
村,市町村
村,集娼村
銃,痲醉銃
銃,銃筒
總,總括
總,總攬
總,總網羅
總,總剩餘
催,催畸形性
催,催淚劑
催,催産劑
催,催乳劑
催,催淫劑
催,催吐劑
抽,抽籤
秋,晩秋
追,追咎
追,追悼
推,推戴
推,漫畵
祝,祝傘壽
逐,竄逐
蓄,廩蓄
蓄,蘊蓄
蓄,蓄膿
蓄,扁蓄
縮,濃縮
縮,攣縮
縮,萎縮
縮,脊髓性
縮,欠縮
春,晩春
春,春蚓
春,春暉
充,充塡
蟲,昆蟲
蟲,括胎蟲
蟲,螟蟲
蟲,蟯蟲
蟲,爬蟲類
蟲,蛔蟲
取,喝取
取,搾取
取,取扱
取,騙取
醉,痲醉
趣,趣旨
側,側柏
測,臆測
層,皮膚
層,鍵層
層,繭層
層,灌木層
層,購買者層
層,白堊層
層,柏層
層,砂巖層
層,堰層
層,礫層
層,年齡層
層,鎔巖層
層,熔巖層
層,脂肪層
層,層巒
層,層盆
層,層棚
層,層榭
層,層霄
層,層崖
層,層厓
層,層底耳纓子
層,層梯
層,層疊
層,層函
層,層見疊出
層,堆石層
層,花崗巖層
治,治盜棍
治,治療
治,治癒
恥,羞恥
置,措置
齒,齧齒類
齒,齒疳
齒,齒莖
親,親子丼
沈,沈鬱
沈,沈澱
侵,侵擄
侵,侵蝕
浸,浸蝕
針,鉤針
針,棘針
針,網針
針,燔針
針,縫針
針,繡針
針,按針
針,秧針
針,倭針
針,以針釣鯉
針,磁針
針,釣針
針,蛭針
針,針囊
針,針烙
針,針箱
針,針蠅科
針,針艾
針,針篸
針,針匠
針,針晶
針,針綴
針,針錣子
針,針嘴魚
針,針筒
針,針闊
針,套管針
針,披針
稱,蔑稱
稱,丕稱
稱,藉稱
稱,僭稱
稱,稱頉
快,爽快
快,愉快
快,快癒
快,快擲
快,欣快
打,强打
打,毆打
打,打鍵
打,打撲
打,打診
墮,墮胎
濯,澡濯
濯,濯纓
濯,澣濯
炭,褐炭
炭,瀝靑炭
炭,燐酸經路
炭,炭酸
炭,炭蛋脂
炭,炭疽
誕,閎誕
誕,矜誕
誕,誕夸
誕,誕頒
誕,釋迦誕
誕,闊誕
彈,閃光彈
彈,手榴彈
彈,榴彈
彈,彈劾
脫,剝脫
脫,脫亞入歐
脫,脫脂
脫,逋脫
奪,劫奪
奪,剝奪
奪,簒奪
奪,奪胎
貪,貪嗜
貪,貪婪
貪,貪吝
探,偵探
探,探偵
塔,函數
塔,釋迦塔
湯,沐浴湯
湯,湯匙
湯,痲辣湯
湯,蔘鷄湯
湯,鰍魚湯
太,黄太
太,鼠目太
太,泡太
怠,倦怠
怠,懶怠
泰,泰齋
態,嬌態
擇,揀擇
吐,嘔吐
吐,吐瀉
兔,狡兔
通,融通性
